Class,POP,WorkGroup,miX,Idsample,date,a-pinene,fenchene,camphene,b-pinene,b-myrcene,a-phellandrene,a-terpinene,d-limonene,cineolo,b-ocimene,g-terpinene,p-cymene,terpinolene,neryl-propionate,nerol,neryl-isovaleriate,neryl-acetate,linalool,terpinen-4-ol,a-terpineol,a-ylangene,a-copaene,isoitalicene,italicene,cis-a-bergamotene,trans-a-bergamotene,b-caryophillene,guaia-6.9-diene,b-farnesene,g-curcumene,a-muurolene,b-bisabolene,d-cadinene,sesquiterpene8,b-selinene,b-curcumene,selinene,a-curcumene,C15H26O2,guaiol,sesquiterpene 4,rosifoliol,TOT_Mono,TOT_mono&sesqui,Work_prop,Work_prop2,Work_prop3,Isole,WorkGroup_dup
G,I,G_I,,G I 8.D,17/09/2020 22:20:43,"10005829,7069304","931941,747302641","277170,238870764","1552895,04093519","90485,7267427016","55213,3591648643","867957,590951157","8931759,66290288","109590,335500001",0,"1472568,78746402","239852,760533787",0,"4350557,22757622","960358,211988422","823275,554746221","17819215,4774184",0,"1410599,33352782",0,0,0,"163982,640499999","753273,795579531","750742,005895503","857452,191792801","4181780,31752793",0,"132027,2235","14292209,681097",0,0,"141244,524500001",0,0,"258157,3665",0,"623322,540309508","231402,781322365","1352976,28220998",0,"7671861,42791121","49899270,7625555","81309703,5412013",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_I
G,I,G_I,,G I 9.D,17/09/2020 23:16:17,"3522519,43696742","944147,046400723","238573,101570187","1472206,03608061","67334,7883205396","61058,1360124317","1298553,07454842","6488143,96847436","184278,558500001",0,"2141570,14021267","400108,316800919",0,"3735530,19078932","986847,046275387","1059918,39278038","9915719,06044278","39908,4814999995","2508618,75350162",0,0,0,"325128,558459016","1309675,98392209","944197,373500007","532151,946000003","125296,359834975",0,"306712,771","20967958,0273404",0,0,"172676,889499999","73795,788387642",0,"576014,76943898",0,"1025219,37871286","430890,405338809","583572,295126259",0,"2188981,78124617","35065034,5291778","64627306,856985",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_I
G,I,G_I,1,G I Mix 6dicembre2021.D,06/12/2021 13:33:37,"16364348,7542798","1729568,91853584","441611,413000001","1833938,615541","231293,66758886","58801,7148594596","953185,760101001","13686499,4570613","2190405,33259872","113618,434410365","1590387,67666777","358345,936999999","559763,189500005","6777435,14793917","3235327,79218118","1416864,48085511","38938070,0409752","553914,687586522","978940,391541484","1886435,24232028","985385,485649224","227142,990461543","712426,994000018","2857833,61000767","1890365,18246706","2197014,54510156","4751674,48179001","83943,3512958583","1056768,31775974","46457682,7327579","1470744,8135",0,"1493742,4036459","3249152,92690187","2459359,06596952","1249308,5845",0,"7819807,42458153","671529,1791125","3732030,92936651",0,"7378982,36830031","93898756,6545431","184643652,041712",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_I
G,II ,G_II ,,G II 1.D,16/09/2020 13:49:38,"8514,50200000006",0,0,0,"5251,46349351348",0,0,"34184,1696300841",0,0,"22420,9476622563","6718269,31247106",0,"2561567,20806854","480156,152407851","259742,464499997","7833561,99528389","854954,686175292",0,0,"270007,530536018",0,"332583,669357435","1378156,34832936","175966,694017241","268674,261500003","2321204,99330545","350444,071537127","108943,50741133","16183007,8806862","637254,475000003",0,"653349,039500002",0,0,"572517,42453917",0,"4646758,47389625","93003,6891931651",0,0,0,"18778622,9016925","46770494,9605012",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 10.D,16/09/2020 05:27:43,"6842,87387486481",0,0,0,"7176,94359189196",0,0,"28982,3305",0,0,"9674,58822980477","2034302,70086304",0,"9964574,91789467","744231,52645457","496092,034707691","15766874,30983","122180,987694299",0,0,0,0,"281656,322168082","1068864,14147953","4502,36800000002","130419,9265","121593,987348771",0,"39383,787700493","24311867,1980361",0,0,0,0,0,"486581,855499998",0,"5119631,49488175","271517,053549694","964790,291880786",0,"4767719,92989669","29180933,2136408","66749461,5705827",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 11.D,16/09/2020 06:23:42,"5556754,28074763","474410,631689523","123476,900123518","308154,351200456","34677,3427783775","4174,11581894137","159215,717999999","3761410,13845803",0,"5197,08304943847","55519,4542479124","7324840,43365238",0,"14476308,7307297","2312967,93414305","2427976,14084881","37303277,0233309","48108,2758029248","372235,303381921",0,"645339,069597533","19792,6444279643","336831,885755708","1427798,87608813","1616287,40975265","1690773,44911123","4546574,64720623","1271522,61624874","237484,339132021","24944363,452074","1417238,86850905",0,"1642050,505","73156,925500001",0,"714972,013805017",0,"609119,319182602","849323,497143701",0,0,0,"74748703,8580035","116791333,376538",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 12.D,16/09/2020 07:19:36,"795105,259974748","493001,695750868","143972,660753871","183974,343005974","27287,7044648647",0,"96773,3823752063","3183305,95443752",0,"9295,32376404529","254637,874225631","1874673,99072978",0,"3962145,72130844","886964,697924784","366438,735196564","21650872,2073753","3864907,30140938","239222,820776837",0,0,"25354,0473089698","226932,682566851","919237,304452208","67787,9558965512","122958,518","1019573,41573011",0,"90799,9551270942","15292378,1156392",0,0,0,0,0,"294429,236500001",0,"391014,574331582","63415,6699999998","1598960,74135455",0,"9342385,13363801","38032579,6734738","67487807,0240189",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 13.D,16/09/2020 08:15:16,"10251301,8570269","428267,890389188","169188,717250593","335052,13351035","33578,4818745953","9011,38607869091","162447,743076602","4130838,31836713",0,"8385,61971123587","75674,2673182437","7612048,43351865",0,"3781012,17061342","1454270,0277447","441408,390028542","21328505,0558286","103048,191258623","1034823,70714397",0,0,0,"221842,593496418","879761,999995816","77882,0119999994","183349,5755","365324,1585",0,"28128,6686380367","18014559,9333326",0,0,0,0,0,"346506,117500002",0,"2668956,94752637","120460,568648735","509290,198630586",0,"2129418,50426009","51358862,39074","76904343,6687687",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 14.D,16/09/2020 09:11:02,"14086107,2912386","1153149,6917121","315663,272761279","1426241,79442607","50452,7269221628","38121,6335000001","674874,475035505","10609629,4253327","71464,526016155","7212,65044831428","1109164,07234319","7239348,94004953",0,0,"733624,578750184",0,"22542612,5283126","95097,5688891371","1047779,61192973",0,0,"2560335,15233071","256669,523000001","1128154,20414028","68287,6759999998","129666,624999999","4649563,6387858",0,"218558,194","20707232,4693975","393734,179954874",0,"51563,5173603604","300212,909617978",0,"347864,375",0,"2431145,78867808","44611,6516099022",0,0,0,"61200544,7876673","94488144,6925428",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 15.D,16/09/2020 10:06:52,"9165881,03332802","807941,581488433","287507,15500397","512666,880735239","53265,4795075679","9517,24124930369","238882,836999998","6777350,17154417",0,"7676,77393820218","116746,482077997","7648403,53116479",0,"6965225,88211937","1146614,22196762","437557,397367721","27382397,763948","136968,856159917","325346,571793788",0,0,0,"444048,081006158","1786456,39259176","303827,7515","299111,377991525","162148,380137938",0,"153581,161013794","27360363,3595277",0,0,0,0,0,"681963,565500002",0,"4479390,62346643","107119,040029114","1264255,28240275",0,"5857350,7383326","62019949,8603941","104919565,613894",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 16.D,16/09/2020 11:02:23,"29098,3181003698","6319,86899051403","52398,1277128587","10868,1689847069","12962,9503043271",0,"112617,276718422","133145,780566853",0,0,"55591,820816155","6745409,8026793",0,"1876328,90121518","1254480,63303694","148646,3135","17868149,7795485","3568621,01562328",0,0,0,0,"358391,847366532","1401901,15280899","21726,5530714289","103180,758",0,0,"69142,1800000003","27848716,2581151",0,0,0,0,0,"620679,318499997",0,"5198038,48093675","93242,7870000009",0,0,0,"31874638,7577974","67589658,0935962",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 17.D,16/09/2020 11:58:07,"1062072,34640475","118428,172666083","42458,2122695543","76890,2857972175","20454,7576475677",0,"120988,94998271","1062215,34147754",0,0,"70952,7650000016","6281282,70300728",0,"4514646,93260799","1221897,68421896","319487,677999999","13303777,8408886","66805,29352312","244223,804916954",0,"411826,639477934","15291,9500000003","103792,843154355","406976,44742732","6221,75932216772","71813,3710000003","1338096,38304325","376870,823330423","86411,7821448278","12311214,3417731","983296,402184385",0,"1208882,22558275","64715,2379269668",0,"435275,767298747",0,"1188239,71391521","112727,783801899","1844686,30299997",0,"10090627,4235399","28526582,7684083","59583549,9663315",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 18.D,16/09/2020 12:53:55,"18618865,6272371","1840272,95699998","433853,39750223","1243821,97306825","230356,419500004","23321,7957878834","335267,260499999","15133603,7168216","202804,771242061","108053,790342696","261584,562676048","1214680,02132189",0,"13047579,932391","2406255,95311978","807260,7371912","32930047,5793957","277487,479122887","878717,658825986",0,0,0,"288278,458954968","1254263,55784498","1200851,90850002","801009,670000005","1663066,963",0,"605606,787339414","51451171,6105601",0,0,"236232,523500001","74658,9851685404",0,"967727,144697773",0,"6400518,76237243","639155,042735083","699275,349444292",0,"2588017,23725243","89993835,6330463","158863669,634416",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 19.D,15/09/2020 21:05:48,"45303058,6546081","724549,932617293","296386,633419092","613805,567838402","95810,4830027019","22022,4961179661","312867,646422009","7090391,81032911","34860,9316910862","29674,9745000001","292979,363499995","6823474,10481983",0,"9311810,28611796","1825273,22444272","430370,374943512","29247832,5576277","3807959,8776846","891184,009",0,0,0,"618781,209804184","2563764,41130596","724886,898499996","559644,065","285400,761009849",0,"193100,959606896","27351190,1016822",0,0,"138151,190999999","59995,4545",0,"576083,272499996",0,"4408571,74559618","672577,954878876","1436787,81477022",0,"1169239,01284307","107154312,928682","147912487,78168",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 2.D,16/09/2020 14:45:20,"12739626,1510543","462919,850499998","174282,642716065","808302,786209024","64500,5392118909","40176,5534999995","287715,293577229","4129268,10266971","99374,5736894162","8289,67358426987","1197837,38614695","6887285,71491894",0,0,"1967735,97404311",0,"29971662,3256498","175508,338556271","1312598,68942474",0,"856486,239277568","29792,966204557","246313,824009071","1018333,88994565","1502050,90180929","1372795,66908777","359948,485664891","161326,921739737","268551,24864409","9615160,54500048","1839071,48270286",0,"2078738,23834384","94771,1271235976","4834258,29355726",0,"2957411,70021201","2672385,62737669","129414,559329621","1014543,0221162",0,"3729488,33806543","60327084,5954517","95107927,6756623",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 20.D,15/09/2020 22:01:32,"835018,677833814","368012,933357441","123042,683915107","175783,094913391","34221,0042486491",0,"197223,198953268","3392133,13693728",0,"9159,1055000001","65491,5374999996","7882204,7220839",0,"12540856,6048169","5747547,42256713","1214950,43612411","1232155,02664345","514958,45187756","537151,051499999",0,0,0,"389351,84178605","1500737,34514682","4643396,62688713","3464094,11540585","348020,941499998",0,"392021,356500001","28789162,6278793",0,0,"831526,363999997","268639,705780898",0,"1006968,95877718",0,"4337243,32837721","513732,283167962","2139626,79907419",0,"12299842,8930493","34869909,088772","95794274,2761039",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 21 25SETT20.D,29/09/2020 05:12:35,"23212,9944999999",0,0,0,"10803,1525000001",0,0,"32801,4219066851",0,0,"88626,1300000007","8036163,41020211",0,"692830,78629185","534287,526082543","36434,3845000004","8409056,71239894","2157218,30757681",0,0,0,"82441,7722300592","456009,534338632","1710376,18081243","16609,0792044336","86002,7220000001","464699,590987704",0,"53879,3310714289","21583918,6575293",0,0,0,"84871,3571292133",0,"821517,097209864",0,"1877625,27350183","28892,583999998","1350552,76803886",0,"3181362,73772284","20021434,8259589","51820193,5117355",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 22.D,15/09/2020 23:53:03,"18815,1005000003",0,0,0,"12334,0310675677",0,0,"38001,2714999997",0,"15305,4984999999","308615,510500002","6668850,03666646",0,"7536116,32498951","1168015,64446357","610290,486493217","23316823,5117518","1511291,56279341",0,0,0,"370179,348232716","210439,34337715","841735,630985166","542609,9205","589149,513433896","2229371,41024393",0,"299742,942645322","31713642,4067227",0,0,0,0,0,"626011,482499997",0,"1268301,65500315","261698,515815601","1594517,84522378",0,"6730546,10236287","41204458,9792255","88482405,0962718",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 23.D,16/09/2020 00:48:57,"5752111,28202812","1630628,49728205","543873,483209251","2952296,91850497","71562,4224464873","95361,6315000008","1476754,48182123","16009198,895875","211389,739945819",0,"2901697,68691399","7406155,35869521",0,"4140961,35201547","1154798,49063046","262961,918341259","31734078,190089","371056,478015285","2518578,55114487",0,0,0,"480288,152060944","1975003,30972506","320834,742499999","99037,7989999995","145836,318448284",0,"84583,5564733981","28588002,911927",0,0,0,0,0,"520487,394860026",0,"2754908,51552536","116177,62627452",0,0,0,"79233465,3784585","114318625,705253",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 24.D,16/09/2020 01:44:43,"21077,2118097295",0,0,"6733,91282702695","13708,8873801578",0,0,"55009,0714059892",0,0,"22193,0969999999","6530681,83666324",0,"5526486,76146081","1216450,64326457","1106180,11025185","194679,302499998","831928,475496993",0,0,0,0,"452119,72893315","1768800,61602357","8759,81683004935","113323,1075","97870,5354137973",0,"55169,6130009856","17418950,3165161",0,0,0,0,0,"555435,898879766",0,"6912922,18287645","592093,397500004","489539,718950705",0,"3489077,3634632","15525129,3100604","47479191,6059481",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 25.D,16/09/2020 02:40:30,"1553315,99168791","831559,607373409","232632,036225088","427907,683274489","8955,31296594591",0,"109043,187724792","7220433,1242318",0,0,"57077,5250962389","6923345,92823136",0,"6114425,76367874","400011,925300842","583690,753924826","6607660,13101133","29278,8404999999","820638,883122053",0,"657682,534885083","85587,5497380988","405379,140801612","1526190,08624654","1673066,41414023","1715855,24724951","1310168,38519391","377372,081560016","53983,1771334978","16123484,187659","1343548,3564008",0,"1149952,53413303","145174,308",0,"710157,033240033",0,"3974876,89356558","166826,484058054","963230,403107718",0,"2944130,18011262","31919976,6943488","67246641,6915742",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 26.D,16/09/2020 03:36:07,"12857313,2878083","807590,302814238","261065,540615187","1442662,49910306","153217,25028297","58385,7264999991","925373,623465259","7443670,97852316","114333,025000001","9953,99499999991","1402665,12209814","7372810,52420011",0,"14115684,6647488","10961908,6515015","1905453,9725868","1293871,22700001","43556,2854999994","1242285,80537684",0,"1779438,67738732","86313,321173033","489791,833704497","1989773,39444656","1550869,4065","1771948,99900001","839402,318087598","1884067,86877537","596673,974999999","42041497,145623","3421602,80689068",0,"4858540,23233781","167621,991500002",0,"1612479,6172575",0,"3274011,30571831","1455179,29413466","2087898,92592634",0,"10052544,6660826","62411802,4821244","142371458,26167",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 27.D,16/09/2020 04:31:55,"1328155,64099208","545172,902826499","164897,494803419","425374,939584033","30137,7512629728",0,"158989,517499999","5035895,65848739",0,"5510,57383707873","61979,2519969368","6575632,49827671",0,"5300904,51415252","2525714,03658579","559411,265501884","21264071,5358791","481143,549034072","829775,864681034",0,0,0,"259195,568357524","1024128,62187671","7704,69266610214","68924,2215000001","2486403,33197361",0,"53788,9074999997","15713832,0191435",0,0,0,0,0,"383137,828550006",0,"1442261,48786043","145917,453366592","991170,075728896",0,"4565569,76640462","45292766,9954015","72434800,9703295",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 28.D,15/09/2020 20:10:00,"17997945,4657421","481035,585","261542,948592535","1323730,85505386","84449,9314486477","84510,7569999991","1149145,37403739","5166513,97655411","157396,755337048","12786,5215","2102322,79629909","7189980,32652796",0,"5690847,71954521","5288125,22314805","1025162,90513819","1957356,42144551","561779,247917658","2344866,40610597",0,0,0,"326433,588869276","1349269,62112275","329059,768499998","235485,3745","1187497,47300002",0,"199212,424372413","27182429,4217035",0,0,"115103,822499999",0,0,"513633,808373817",0,"982046,747687048","2206238,12565474","1406214,26356785",0,"7173619,25413816","52879499,2163933","96085742,9103829",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 29.D,15/09/2020 19:14:18,"174346,814452083","25764,7766259729","43974,2915325798","79357,9591641886","21764,377145112","2287,47422432415","138653,259806866","434877,886852591","7617328,60246706","4522,14900000005","96660,206401115","7617328,60246706",0,"4669621,75343271","2691098,06827706","783118,734404092","41067522,0184131","351959,557571738","746031,362464283",0,0,0,"602664,534184441","2453010,93087287","386926,689765517","306331,842000001","2244398,45987417",0,"103884,696955171","24542753,8962562",0,0,0,0,0,"818472,482500004",0,"8388230,56038537","378223,051875459",0,0,0,"66566217,8947019","106791115,039371",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 3.D,16/09/2020 15:40:56,"28752385,7904906","1123182,22949998","381874,246747759","984959,500003007","122795,398","23056,4846200555","243729,091500001","11246187,1409755","16456,5199999997","7058,11555393247","215776,529327294","6838488,97652551",0,"9154459,48008867","1355543,13348048","682747,619351495","32340812,3293559","8061,18155417839","1580138,05183794",0,"2423928,52590319","108077,842730744","422058,841658079","1826921,65683665","2124758,8835","2479099,63604399","1244679,09158663","1850683,51504971","412187,355999999","45487540,0043593","4198395,73576782",0,"5490442,44799853","189478,275499998",0,"1704675,52892584",0,"8302903,22673083","311400,356605589","1174818,59217979",0,"5894512,67198368","95077711,8189123","180724274,008273",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 30.D,15/09/2020 18:18:47,"1525013,73698782","1148585,41433776","244202,425000624","638808,022264083","33087,6319999999",0,"59624,4428000016","8250428,54989906",0,0,"60558,4012665748","7027735,43604418",0,"6429244,95596732","414983,52541402","409348,613397498","10893729,6624549","40875,4845000002","423882,441702518",0,"280536,53048175",0,"223706,814609049","923629,799988281","72941,1314014777","127709,866","954833,755849852","239183,809768133","139164,977999999","11274971,0429829","603355,113813493",0,"574551,306911219",0,0,"593757,485629691",0,"4347579,94339123","80350,834065191","1542834,87985609",0,"2962363,95340864","37600108,7440364","62541579,9901934",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 4.D,16/09/2020 16:36:41,"11663744,1063908","1020051,15229512","293065,0182332","694624,652802777","47940,3744999991","7934,12552298043","405828,873500004","8639247,57088776",0,"9334,06510112397","184776,547615601","6994066,1358204",0,"8264928,7125283","1619035,2819112","662062,859439468","19160452,2545402","256749,984241714","683732,26980001",0,"148095,561109852",0,"352400,043367431","1464380,60322073","122596,1375","208458,2675","376078,336585713","143976,500265748","89811,3150812805","27541945,3210087","382550,1585",0,"390785,092000001",0,0,"571514,618500002",0,"6388070,21478412","283057,064682279","390666,005922539",0,"1386975,70475951","60607573,9851307","100848934,929919",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 5.D,16/09/2020 17:32:25,"218466,746958713","88107,440795535","43259,4078008928","58610,5361434241","9726,94328972967",0,"37151,9900320338","975407,452054555",0,0,"15369,9328774376","7765327,99117662",0,"7442099,88683323","1277525,8574016","343223,573743704","10667318,0578353","812609,818420901",0,0,"1492003,76139266","89277,0033976556","358160,946652305","1417311,46508202","119657,812","249150,8655","517080,770499983","1155651,50313541","81953,1634999994","23588236,621232","3447772,28729242",0,"3149109,7828652","80275,6456348319",0,"1091732,61558566",0,"4676295,06194125","334316,225960901",0,0,0,"29754205,6353637","71602191,167036",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 6.D,16/09/2020 18:28:08,"14762212,0396009","775490,389847906","261492,525747302","601719,40800464","62834,748999999","14049,9538688021","427047,244266441","7191886,42005121",0,"9889,19125842704","203566,450981899","6694375,50665382",0,"957590,417718024","799075,184862197",0,"17150952,0438681","13578,626394149","754569,050999999",0,"594395,462889725","21535,0839999998","559773,328283708","2316941,66244873","1362245,38407486","1366193,5185016","213788,970213553","676452,518742463","428183,577601695","25875976,2881404","1413933,13014118",0,"1508099,24669788","93397,5545000006",0,"733487,590500008",0,"2669548,442781",0,"562079,825000001",0,"2089421,08313683","50680329,2031238","93165781,8707774",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 7 25SETT20.D,29/09/2020 12:41:42,"26840008,9653266","1124584,45199999","304853,800085482","669196,985088561","54562,4318313515","20554,689645961","292518,428","9841109,43473387","20188,3265272979","12659,3559999999","180200,580697768","8489727,50221076",0,"15886581,0057637","1568156,41036899","948546,74555962","29195712,7840917","157714,919972698","333277,300500001",0,0,"47842,8025","508357,190285659","2131948,21243832","912742,201500001","653137,905601694","1230302,546",0,"211074,687","53886569,3833503",0,0,"89490,2420779914","103761,560820225",0,"1009681,324",0,"9172018,01872821","128091,221697662",0,0,0,"95940154,1184043","166025171,414404",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 8 25SETT20.D,29/09/2020 09:50:43,"767410,011910498","579302,143789751","167644,853930709","275871,327477912","29998,825",0,"133374,697500001","4866750,25593995",0,0,"50340,9269839823","8504832,74689157",0,"4414051,42049007","2349448,48826979","502586,831193507","24677257,3513399","12699,2966610023",0,0,"1039381,23070123","32762,1367481152","467794,520245585","1854081,22955206","854413,980000003","923990,02719153","1102401,14414913","388135,986187681","119083,2045","27167716,6843516","1662456,42760052",0,"1636367,16745205","74080,9890000008","1871291,59388196","1159618,76010538","1421164,22295832","4447630,45649131","61430,8655136093","1778033,77964287",0,"10709632,4738835","47331569,1773786","106103036,057535",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,,G II 9.D,16/09/2020 21:14:57,"1523535,44351552","640387,62955642","169351,852886172","495474,032581681","42016,5413162168",0,"316130,486519487","5707990,47496369",0,"3859,97745955078","117613,622999999","8442142,34181056",0,"12430261,0623161","783249,886038848","1267668,22097062","17702464,0660558","2594814,11371252","427320,661105077",0,0,0,"675009,836335334","2745694,14679135","4162,26046206891","102901,6035","3669618,6105897",0,"700986,520677337","20835565,6226238",0,0,0,0,0,"438206,2195",0,"889224,725028605","779770,486809328","2896489,14964039",0,"15618292,8220426","52664280,4138083","102020202,417809",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,II ,G_II ,1,G II Mix 6dicembre2021.D,06/12/2021 16:14:07,"17139835,3522975","1336803,96748121","302818,503","1180413,45446254","191861,876577741","28076,7784459459","472660,624996514","10113992,2834805","172707,623630363",0,"704537,211350178","12481039,7016168","12481039,7016168","16478458,8921461","3781616,08907656","949589,271299914","30459047,0362412","1525006,7501051","405923,674500008","1170150,56766795","744740,035607416","211372,435556086","671950,550435888","2624035,9619348","1275221,01125471","1152708,67560796","3819661,56975415","3819661,56975415","304323,367933561","38465939,8175877","1115457,338",0,"1255359,81010835","30459047,0362412","30459047,0362412","930065,942500002","291193,909935954","6721416,44352308","565589,949946845","2917795,74993235",0,"7286841,08007805","111375579,359993","246467008,651926",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_II 
G,III,G_III,,G III 1.D,09/09/2020 17:16:20,"1146544,58316832","441376,570578298","112977,147298415","379126,318635616","29459,699747826",0,0,"5314191,78425115",0,0,0,"8308739,87768064",0,"9075881,97120963","1483539,83253129","1923880,82012591","19066766,8513454","2209396,87571805",0,0,"1062335,52048587","32923,2879789036","542203,362081035","2115380,44726218","1959024,8972463","1957901,56611975","1686415,46773263","490855,734728531","220826,137499999","34508318,8721083","1752365,16243916",0,"2032744,15950184","113139,1505","1042897,58125934","547787,779238687","1229087,61369243","1156721,34091698",0,"1847129,01037431",0,"1877113,93243955","49491882,3322905","105667053,355896",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 10 25SETT20.D,29/09/2020 00:34:31,"2444089,97898977","1167330,89194989","374811,825467857","862971,821498315","35901,4174771747",0,"121148,77316529","10625152,2365903",0,0,"219772,065941053","12480,7793198348","230369,239307123","943045,700649747","497450,453695471","179189,523420309","8931105,97850567","417101,874727231",0,0,0,0,"661349,629997891","2576213,68421603","105736,194697249","80929,7165","442087,462",0,"114421,493984291","32340504,6484349",0,0,0,0,"553062,408468389",0,0,"3506802,63474374",0,0,0,"2871112,15258597","27061922,560705","70314142,5863335",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 11.D,10/09/2020 02:32:31,"24305,1029043478",0,0,0,"18147,596462352",0,0,"109420,62523223",0,0,0,0,0,"24368604,8092301","3039328,38124794","1882807,96202799","58434463,1191428","437058,513148787",0,0,0,0,"539113,222034418","2311151,07868077","30161,6500000005","191488,787499999","986385,575000004",0,"206843,703","41562477,0920952",0,0,0,0,0,"1234073,558",0,"1596942,96839865","1614534,83433495","1670277,01002137",0,"5157699,70659237","88314136,1093966","145415285,295054",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 12.D,10/09/2020 03:28:16,"4403610,297317","321498,696354661","232745,7828975","1528144,64208984","121862,712000002","134117,679648762","1538176,1013041","3726827,27672796","210603,306303716",0,0,"198563,549545452",0,"6503886,66373205","824313,699706104","332746,579382078","13157512,7405387",0,"2316417,78794121",0,"696218,203004392","47375,3940000001","266269,000000001","1116250,42438206",0,"172436,431499999","10842769,7822049","425810,130211802","355114,945548643","33370406,7077951","1811381,3039629",0,"2089384,75366659","75986,7220000001","337934,787437077","1032551,96208788",0,"1430877,71317224",0,"1268507,65562477",0,"7305254,96602271","35551027,5154891","98195558,3981102",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 13.D,10/09/2020 04:24:01,"3867258,99365859","2121425,96611446","588177,191883017","1216475,33448819","75196,5323380423","5236,31830165278","115927,948499999","18378612,7262341",0,0,0,"49810,1005537185",0,"2666729,87867913","1099653,12066205","192699,077196436","15236935,9493884","1124704,92457633",0,0,"706928,800648031","25475,1508899088","686422,352991307","2748635,35102144","2066550,07759864","2121199,04840147","2556185,18996188","293092,20619155","246131,24078852","19993158,9769311","1502580,6464179",0,"1362180,58363108","106663,758442621","1450820,80278689","2166389,25438163","2046026,81729779","1884471,87586448",0,"2174403,38712264",0,"5820088,48081228","46738844,0625741","96696248,0647553",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
